요양기관명,종별코드,종별코드명,시도코드,시도코드명,시군구코드,시군구코드명
계림약국,81,약국,240000,광주,240001,광주동구
소원약국,81,약국,240000,광주,240004,광주광산구
바보죽약국,81,약국,240000,광주,240001,광주동구
보보약국,81,약국,240000,광주,240002,광주북구
양산스타약국,81,약국,240000,광주,240002,광주북구
은약국,81,약국,240000,광주,240005,광주남구
미소지음약국,81,약국,240000,광주,240003,광주서구
금성약국,81,약국,240000,광주,240005,광주남구
백운광장약국,81,약국,240000,광주,240005,광주남구
더나은약국,81,약국,240000,광주,240005,광주남구
양산달약국,81,약국,240000,광주,240002,광주북구
상무제일약국,81,약국,240000,광주,240003,광주서구
조은약국,81,약국,240000,광주,240001,광주동구
소생약국,81,약국,240000,광주,240003,광주서구
송현약국,81,약국,240000,광주,240001,광주동구
킴스한약국,81,약국,240000,광주,240002,광주북구
둔산백화점약국,81,약국,250000,대전,250003,대전서구
도안봄약국,81,약국,250000,대전,250001,대전유성구
미소약국,81,약국,250000,대전,250001,대전유성구
세종약국,81,약국,250000,대전,250005,대전중구
정다운약국,81,약국,250000,대전,250004,대전동구
비타민약국,81,약국,250000,대전,250004,대전동구
판암제일약국,81,약국,250000,대전,250004,대전동구
당신의약국,81,약국,250000,대전,250001,대전유성구
테크노약국,81,약국,250000,대전,250001,대전유성구
행복한약국,81,약국,250000,대전,250003,대전서구
길약국,81,약국,250000,대전,250004,대전동구
드림약국,81,약국,250000,대전,250003,대전서구
미소약국,81,약국,250000,대전,250002,대전대덕구
산들약국,81,약국,250000,대전,250003,대전서구
노은참사랑약국,81,약국,250000,대전,250001,대전유성구
맑은샘약국,81,약국,250000,대전,250004,대전동구
아은약국,81,약국,250000,대전,250003,대전서구
신성종로약국,81,약국,250000,대전,250001,대전유성구
성신약국,81,약국,250000,대전,250004,대전동구
명문당한약국,81,약국,250000,대전,250004,대전동구
타임약국,81,약국,250000,대전,250003,대전서구
제일큰약국,81,약국,250000,대전,250003,대전서구
보고약국,81,약국,250000,대전,250003,대전서구
늘봄약국,81,약국,250000,대전,250005,대전중구
성남약국,81,약국,250000,대전,250004,대전동구
예인당한약국,81,약국,250000,대전,250003,대전서구
하나로약국,81,약국,250000,대전,250003,대전서구
구름약국,81,약국,250000,대전,250003,대전서구
혜남 한약국,81,약국,250000,대전,250005,대전중구
스마일약국,81,약국,250000,대전,250001,대전유성구
이화약국,81,약국,250000,대전,250005,대전중구
역전약국,81,약국,250000,대전,250004,대전동구
별약국,81,약국,250000,대전,250004,대전동구
십자약국,81,약국,250000,대전,250005,대전중구
수정 약국,81,약국,250000,대전,250005,대전중구
킴스약국,81,약국,250000,대전,250003,대전서구
메트로약국,81,약국,250000,대전,250004,대전동구
유성한사랑약국,81,약국,250000,대전,250001,대전유성구
대전역약국,81,약국,250000,대전,250004,대전동구
나음약국,81,약국,250000,대전,250003,대전서구
민정약국,81,약국,250000,대전,250004,대전동구
새싹약국,81,약국,260000,울산,260100,울산울주군
거봉약국,81,약국,260000,울산,260001,울산남구
미소약국,81,약국,260000,울산,260100,울산울주군
우리대학약국,81,약국,260000,울산,260002,울산동구
더나은약국,81,약국,260000,울산,260001,울산남구
하나약국,81,약국,260000,울산,260002,울산동구
기린약국,81,약국,260000,울산,260001,울산남구
가람약국,81,약국,260000,울산,260001,울산남구
신세계약국,81,약국,260000,울산,260004,울산북구
다정약국,81,약국,260000,울산,260003,울산중구
미래약국,81,약국,260000,울산,260004,울산북구
호계로약국,81,약국,260000,울산,260004,울산북구
연두약국,81,약국,260000,울산,260004,울산북구
새봄약국,81,약국,260000,울산,260002,울산동구
편한약국,81,약국,260000,울산,260003,울산중구
희망온누리약국,81,약국,260000,울산,260004,울산북구
천사약국,81,약국,310000,경기,311300,하남시
튼튼약국,81,약국,310000,경기,311300,하남시
양지약국,81,약국,310000,경기,311500,남양주시
일등약국,81,약국,310000,경기,311200,평택시
샛별온누리약국,81,약국,310000,경기,310800,의정부시
휴베이스봄약국,81,약국,310000,경기,310403,성남분당구
센트럴일층약국,81,약국,310000,경기,312002,용인수지구
이원약국,81,약국,310000,경기,310402,성남중원구
365팜프라자약국,81,약국,310000,경기,311500,남양주시
능곡종로약국,81,약국,310000,경기,311901,고양덕양구
호두약국,81,약국,310000,경기,310100,광명시
정문약국,81,약국,310000,경기,311901,고양덕양구
정원약국,81,약국,310000,경기,310800,의정부시
봄봄온누리약국,81,약국,310000,경기,310603,수원팔달구
2층우리약국,81,약국,310000,경기,310800,의정부시
미소약국,81,약국,310000,경기,310604,수원영통구
함께하는약국,81,약국,310000,경기,310403,성남분당구
프라임약국,81,약국,310000,경기,310601,수원권선구
여울약국,81,약국,310000,경기,312500,화성시
상동본약국,81,약국,310000,경기,310300,부천시
큰사랑약국,81,약국,310000,경기,312400,안성시
100평 광장약국,81,약국,310000,경기,310800,의정부시
금강약국,81,약국,310000,경기,311300,하남시
대건약국,81,약국,310000,경기,312500,화성시
바른약국,81,약국,310000,경기,312500,화성시
소망약국,81,약국,310000,경기,311500,남양주시
다솜약국,81,약국,310000,경기,310403,성남분당구
꿈꾸는약국,81,약국,310000,경기,310403,성남분당구
판교마트약국,81,약국,310000,경기,310403,성남분당구
미소약국,81,약국,310000,경기,311400,군포시
영통미루약국,81,약국,310000,경기,310604,수원영통구
일리치약국,81,약국,310000,경기,312002,용인수지구
2층엔약국,81,약국,310000,경기,311500,남양주시
다나을약국,81,약국,310000,경기,311300,하남시
공단약국,81,약국,310000,경기,311200,평택시
오케이약국,81,약국,310000,경기,312300,김포시
소사본약국,81,약국,310000,경기,310300,부천시
보광약국,81,약국,310000,경기,312200,파주시
자연앤약국,81,약국,310000,경기,312500,화성시
으뜸약국,81,약국,310000,경기,311500,남양주시
건강약국,81,약국,310000,경기,310009,양평군
봄봄약국,81,약국,310000,경기,311200,평택시
서인약국,81,약국,310000,경기,312400,안성시
천사약국,81,약국,310000,경기,311901,고양덕양구
은하수약국,81,약국,310000,경기,310800,의정부시
경희한약국,81,약국,310000,경기,310401,성남수정구
더튼튼약국,81,약국,310000,경기,312300,김포시
약초당한약국,81,약국,310000,경기,310300,부천시
서평택약국,81,약국,310000,경기,311200,평택시
삼성약국,81,약국,310000,경기,312400,안성시
우리약국,81,약국,310000,경기,310800,의정부시
참미소약국,81,약국,310000,경기,312001,용인기흥구
정문약국,81,약국,310000,경기,312700,양주시
건강한백세약국,81,약국,310000,경기,312003,용인처인구
두드림약국,81,약국,310000,경기,311902,고양일산서구
성복역 새봄약국,81,약국,310000,경기,312002,용인수지구
365 열린큰약국,81,약국,310000,경기,312002,용인수지구
조한약국,81,약국,310000,경기,312800,포천시
벨뷰약국,81,약국,310000,경기,311101,안산단원구
송정약국,81,약국,310000,경기,311400,군포시
월롱우리약국,81,약국,310000,경기,312200,파주시
센스약국,81,약국,310000,경기,310300,부천시
전주약국,81,약국,310000,경기,310401,성남수정구
효약국,81,약국,310000,경기,311102,안산상록구
풍경채 온누리 약국,81,약국,310000,경기,311300,하남시
행복한약국,81,약국,310000,경기,312001,용인기흥구
유명약국,81,약국,310000,경기,311300,하남시
세진약국,81,약국,310000,경기,311902,고양일산서구
성모그린약국,81,약국,310000,경기,311700,시흥시
휴베이스 사랑 약국,81,약국,310000,경기,310601,수원권선구
성심약국,81,약국,310000,경기,312300,김포시
미소약국,81,약국,310000,경기,310300,부천시
사랑약국,81,약국,310000,경기,312900,여주시
주차편한자연약국,81,약국,310000,경기,310800,의정부시
미루나무 약국,81,약국,310000,경기,311200,평택시
서호온누리약국,81,약국,310000,경기,310604,수원영통구
하나온누리약국,81,약국,310000,경기,310601,수원권선구
셀메드소명약국,81,약국,310000,경기,312001,용인기흥구
선화약국,81,약국,310000,경기,310403,성남분당구
비타민약국,81,약국,310000,경기,311901,고양덕양구
강남참약국,81,약국,310000,경기,312700,양주시
힐링약국,81,약국,310000,경기,311700,시흥시
호계약국,81,약국,310000,경기,310702,안양동안구
오케이약국,81,약국,310000,경기,310800,의정부시
보세온누리약국,81,약국,310000,경기,311102,안산상록구
옵티마수약국,81,약국,310000,경기,311101,안산단원구
세류중앙약국,81,약국,310000,경기,310601,수원권선구
세븐웰약국,81,약국,310000,경기,310300,부천시
나래약국,81,약국,310000,경기,312500,화성시
SR새힘약국,81,약국,310000,경기,310401,성남수정구
초록약국,81,약국,310000,경기,312700,양주시
튼튼약국,81,약국,310000,경기,311500,남양주시
엘약국,81,약국,310000,경기,312002,용인수지구
부천사랑약국,81,약국,310000,경기,310300,부천시
혜민약국,81,약국,310000,경기,310300,부천시
미사그린약국,81,약국,310000,경기,311300,하남시
뿌리한약국,81,약국,310000,경기,311902,고양일산서구
종로김약국,81,약국,310000,경기,311500,남양주시
세민약국,81,약국,310000,경기,311200,평택시
라파약국,81,약국,310000,경기,312600,광주시
범계역홈약국,81,약국,310000,경기,310702,안양동안구
솔약국,81,약국,310000,경기,310800,의정부시
이레온누리약국,81,약국,310000,경기,310401,성남수정구
스마일약국,81,약국,310000,경기,310401,성남수정구
오페라약국,81,약국,310000,경기,311300,하남시
두리약국,81,약국,310000,경기,311000,구리시
네이처약국,81,약국,310000,경기,310604,수원영통구
송산천사약국,81,약국,310000,경기,312500,화성시
열매약국,81,약국,310000,경기,310604,수원영통구
조은약국,81,약국,310000,경기,310701,안양만안구
신천프라자약국,81,약국,310000,경기,311700,시흥시
단월약국,81,약국,310000,경기,310009,양평군
마두마두약국,81,약국,310000,경기,311903,고양일산동구
정원약국,81,약국,310000,경기,312300,김포시
포도약국,81,약국,310000,경기,312500,화성시
해성약국,81,약국,310000,경기,310402,성남중원구
참좋은약국,81,약국,310000,경기,310300,부천시
새롬약국,81,약국,310000,경기,311500,남양주시
기린약국,81,약국,310000,경기,312600,광주시
매화약국,81,약국,310000,경기,310604,수원영통구
영진약국,81,약국,310000,경기,310800,의정부시
새봄약국,81,약국,310000,경기,311500,남양주시
경희성수한약국,81,약국,310000,경기,310603,수원팔달구
솜사탕약국,81,약국,310000,경기,310702,안양동안구
언제나 봄약국,81,약국,310000,경기,311800,오산시
서현중앙약국,81,약국,310000,경기,310403,성남분당구
포승중앙약국,81,약국,310000,경기,311200,평택시
미그린약국,81,약국,310000,경기,312001,용인기흥구
청춘온누리약국,81,약국,310000,경기,311700,시흥시
가까운약국,81,약국,310000,경기,312500,화성시
안성바른약국,81,약국,310000,경기,312400,안성시
다정약국,81,약국,310000,경기,310701,안양만안구
차약국,81,약국,310000,경기,312300,김포시
제부우리약국,81,약국,310000,경기,312500,화성시
송탄시장약국,81,약국,310000,경기,311200,평택시
영덕하나약국,81,약국,310000,경기,312001,용인기흥구
센느약국,81,약국,310000,경기,311800,오산시
감일태평양약국,81,약국,310000,경기,311300,하남시
신모범약국,81,약국,310000,경기,312700,양주시
바른약국,81,약국,310000,경기,311000,구리시
알약국,81,약국,310000,경기,311101,안산단원구
서울온누리약국,81,약국,310000,경기,310300,부천시
태평양약국,81,약국,310000,경기,310401,성남수정구
나은약국,81,약국,310000,경기,312200,파주시
리맥스4층약국,81,약국,310000,경기,311000,구리시
큰사랑약국,81,약국,310000,경기,311902,고양일산서구
세진온누리약국,81,약국,310000,경기,312100,이천시
의정부 을지약국,81,약국,310000,경기,310800,의정부시
이화이편한약국,81,약국,310000,경기,311901,고양덕양구
사랑의약국,81,약국,310000,경기,311102,안산상록구
트리안약국,81,약국,310000,경기,312001,용인기흥구
미소약국,81,약국,310000,경기,312100,이천시
세명약국,81,약국,310000,경기,310300,부천시
이조약국,81,약국,310000,경기,311901,고양덕양구
바다약국,81,약국,310000,경기,312300,김포시
다산수약국,81,약국,310000,경기,311500,남양주시
종로약국,81,약국,310000,경기,311700,시흥시
운정바른약국,81,약국,310000,경기,312200,파주시
그린약국,81,약국,310000,경기,310602,수원장안구
리젠시약국,81,약국,310000,경기,310403,성남분당구
한마음약국,81,약국,310000,경기,310800,의정부시
하나온누리약국,81,약국,310000,경기,312500,화성시
일등365약국,81,약국,310000,경기,311101,안산단원구
미래약국,81,약국,310000,경기,310300,부천시
메디프라자약국,81,약국,310000,경기,312300,김포시
베스트약국,81,약국,310000,경기,312300,김포시
사강프라자약국,81,약국,310000,경기,312500,화성시
새동신약국,81,약국,310000,경기,311000,구리시
나은온누리약국,81,약국,310000,경기,311500,남양주시
광주태평양약국,81,약국,310000,경기,312600,광주시
별내아이파크약국,81,약국,310000,경기,311500,남양주시
참조은약국,81,약국,310000,경기,310601,수원권선구
사랑플러스약국,81,약국,310000,경기,311903,고양일산동구
건강드림약국,81,약국,310000,경기,310604,수원영통구
훈약국,81,약국,310000,경기,311700,시흥시
성우약국,81,약국,310000,경기,312500,화성시
척척약국,81,약국,310000,경기,312300,김포시
대화역3번출구약국,81,약국,310000,경기,311902,고양일산서구
하나약국,81,약국,310000,경기,311500,남양주시
도담약국,81,약국,310000,경기,312002,용인수지구
하나약국,81,약국,310000,경기,311901,고양덕양구
배꽃온누리약국,81,약국,310000,경기,311700,시흥시
참약국,81,약국,310000,경기,310300,부천시
약손약국,81,약국,310000,경기,310300,부천시
호반약국,81,약국,310000,경기,312500,화성시
옵티마가정약국,81,약국,310000,경기,311101,안산단원구
이층약국,81,약국,310000,경기,310403,성남분당구
최약국,81,약국,310000,경기,312100,이천시
U1스마트약국,81,약국,310000,경기,311300,하남시
오포사랑약국,81,약국,310000,경기,312600,광주시
한빛약국,81,약국,310000,경기,311000,구리시
평촌현대약국,81,약국,310000,경기,310702,안양동안구
건강美(미)약국,81,약국,310000,경기,311500,남양주시
평촌규약국,81,약국,310000,경기,311600,의왕시
나은약국,81,약국,310000,경기,312700,양주시
솔아름약국,81,약국,310000,경기,311902,고양일산서구
문산정문약국,81,약국,310000,경기,312200,파주시
새미소약국,81,약국,310000,경기,310100,광명시
올리브약국,81,약국,310000,경기,310701,안양만안구
정약국,81,약국,310000,경기,310300,부천시
중앙약국,81,약국,310000,경기,312700,양주시
선경약국,81,약국,310000,경기,312001,용인기흥구
우성탑약국,81,약국,310000,경기,311200,평택시
스타약국,81,약국,310000,경기,310100,광명시
로빈약국,81,약국,310000,경기,310604,수원영통구
온누리김원철약국,81,약국,310000,경기,311901,고양덕양구
중앙약국,81,약국,310000,경기,310403,성남분당구
안녕약국,81,약국,310000,경기,312800,포천시
열린약국,81,약국,310000,경기,310200,동두천시
향동온누리약국,81,약국,310000,경기,311901,고양덕양구
천사약국,81,약국,310000,경기,310603,수원팔달구
새봄약국,81,약국,310000,경기,310300,부천시
조아약국,81,약국,310000,경기,311200,평택시
닥터약국,81,약국,310000,경기,310100,광명시
우리들약국,81,약국,310000,경기,312800,포천시
서현봄약국,81,약국,310000,경기,310403,성남분당구
햇살약국,81,약국,310000,경기,311101,안산단원구
풍무사랑약국,81,약국,310000,경기,312300,김포시
광장약국,81,약국,310000,경기,312800,포천시
세마약국,81,약국,310000,경기,311800,오산시
산림약국,81,약국,310000,경기,312100,이천시
백세튼튼약국,81,약국,310000,경기,311903,고양일산동구
종로프라자약국,81,약국,310000,경기,311500,남양주시
다나을약국,81,약국,310000,경기,312300,김포시
맑은샘약국,81,약국,310000,경기,312200,파주시
도담약국,81,약국,310000,경기,311200,평택시
다누리약국,81,약국,310000,경기,310300,부천시
종로프라자약국,81,약국,310000,경기,312300,김포시
경희한약국 순수,81,약국,310000,경기,311902,고양일산서구
늘푸른약국,81,약국,310000,경기,310601,수원권선구
광교센트럴약국,81,약국,310000,경기,310604,수원영통구
여주약국,81,약국,310000,경기,312900,여주시
세계로약국,81,약국,310000,경기,312900,여주시
유명온누리약국,81,약국,310000,경기,312500,화성시
시원약국,81,약국,310000,경기,310300,부천시
동탄그린약국,81,약국,310000,경기,312500,화성시
로데오약국,81,약국,310000,경기,310603,수원팔달구
유니팜약국,81,약국,310000,경기,311101,안산단원구
수성약국,81,약국,310000,경기,310701,안양만안구
서울수약국,81,약국,310000,경기,310403,성남분당구
첫번째연세약국,81,약국,310000,경기,312001,용인기흥구
신천중앙약국,81,약국,310000,경기,311700,시흥시
오남수온누리약국,81,약국,310000,경기,311500,남양주시
바로약국,81,약국,310000,경기,310403,성남분당구
누리독립약국,81,약국,310000,경기,312600,광주시
신상대원약국,81,약국,310000,경기,310402,성남중원구
튼튼약국,81,약국,310000,경기,312003,용인처인구
신원약국,81,약국,310000,경기,312100,이천시
우림약국,81,약국,310000,경기,310200,동두천시
아름약국,81,약국,310000,경기,311700,시흥시
산들약국,81,약국,310000,경기,311200,평택시
광교햇살약국,81,약국,310000,경기,310604,수원영통구
조은약국,81,약국,310000,경기,311903,고양일산동구
부천수약국,81,약국,310000,경기,310300,부천시
휴베이스행신약국,81,약국,310000,경기,311901,고양덕양구
정문약국,81,약국,310000,경기,311000,구리시
새빛약국,81,약국,310000,경기,311400,군포시
우리네온누리약국,81,약국,310000,경기,310300,부천시
이화태평양약국,81,약국,310000,경기,310603,수원팔달구
한그루약국,81,약국,310000,경기,312200,파주시
주엽1번출구약국,81,약국,310000,경기,311902,고양일산서구
행복가득약국,81,약국,310000,경기,311902,고양일산서구
주민약국,81,약국,310000,경기,310702,안양동안구
남양하나약국,81,약국,310000,경기,312500,화성시
중앙메디칼약국,81,약국,310000,경기,310300,부천시
미사건강약국,81,약국,310000,경기,311300,하남시
미사김약국,81,약국,310000,경기,311300,하남시
파란약국,81,약국,310000,경기,310403,성남분당구
오산비타민약국,81,약국,310000,경기,311800,오산시
정성가득약국,81,약국,310000,경기,310702,안양동안구
서일약국,81,약국,310000,경기,310401,성남수정구
마석정문약국,81,약국,310000,경기,311500,남양주시
센트럴약국,81,약국,310000,경기,310100,광명시
호호약국,81,약국,310000,경기,312400,안성시
센트럴푸른약국,81,약국,310000,경기,312600,광주시
세란약국,81,약국,310000,경기,312001,용인기흥구
풍무우리약국,81,약국,310000,경기,312300,김포시
백세약국,81,약국,310000,경기,312001,용인기흥구
일산에이스약국,81,약국,310000,경기,311902,고양일산서구
송우약국,81,약국,310000,경기,311500,남양주시
시내약국,81,약국,310000,경기,310200,동두천시
하남다나약국,81,약국,310000,경기,311300,하남시
푸른나무 한약국,81,약국,310000,경기,310604,수원영통구
경희양춘당한약국,81,약국,310000,경기,310701,안양만안구
허브약국,81,약국,310000,경기,312500,화성시
곰돌이약국,81,약국,310000,경기,311901,고양덕양구
경희 수 한약국,81,약국,310000,경기,312002,용인수지구
파주이화약국,81,약국,310000,경기,312200,파주시
더블유스토어 유앤아이약국,81,약국,310000,경기,310403,성남분당구
5층구구약국,81,약국,310000,경기,311901,고양덕양구
한빛약국,81,약국,310000,경기,310402,성남중원구
지니약국,81,약국,310000,경기,310401,성남수정구
도청약국,81,약국,310000,경기,310604,수원영통구
힘찬약국,81,약국,310000,경기,310402,성남중원구
원약국,81,약국,310000,경기,311500,남양주시
역곡큰약국,81,약국,310000,경기,310300,부천시
일산사랑약국,81,약국,310000,경기,311903,고양일산동구
큰사랑약국,81,약국,310000,경기,311101,안산단원구
123온누리약국,81,약국,310000,경기,310403,성남분당구
경희유원한약국,81,약국,310000,경기,311901,고양덕양구
메디슨약국,81,약국,310000,경기,310300,부천시
모범약국,81,약국,310000,경기,311300,하남시
아름드리한약국,81,약국,310000,경기,312500,화성시
초록약국,81,약국,310000,경기,310300,부천시
원광한약국,81,약국,310000,경기,311901,고양덕양구
신유약국,81,약국,310000,경기,311101,안산단원구
진약국,81,약국,310000,경기,311700,시흥시
산본온누리약국,81,약국,310000,경기,311400,군포시
다온약국,81,약국,310000,경기,311903,고양일산동구
고잔아는약국,81,약국,310000,경기,311101,안산단원구
고산메디칼센터약국,81,약국,310000,경기,310800,의정부시
본그린약국,81,약국,310000,경기,311902,고양일산서구
보배약국,81,약국,310000,경기,312500,화성시
강남2층약국,81,약국,310000,경기,312001,용인기흥구
호약국,81,약국,310000,경기,311200,평택시
건강드림약국,81,약국,310000,경기,311101,안산단원구
레이크온누리약국,81,약국,310000,경기,312500,화성시
청춘약국,81,약국,310000,경기,312700,양주시
유명약국,81,약국,310000,경기,312001,용인기흥구
약손약국,81,약국,310000,경기,310001,가평군
튼튼약국,81,약국,310000,경기,311902,고양일산서구
2층약국,81,약국,310000,경기,310702,안양동안구
동오사거리약국,81,약국,310000,경기,312500,화성시
태평양약국,81,약국,310000,경기,310402,성남중원구
별약국,81,약국,310000,경기,310401,성남수정구
오목천한마음약국,81,약국,310000,경기,310601,수원권선구
분당우리약국,81,약국,310000,경기,310403,성남분당구
벧엘온누리약국,81,약국,310000,경기,310402,성남중원구
일등약국,81,약국,310000,경기,311300,하남시
큰길약국,81,약국,310000,경기,310009,양평군
이화약국,81,약국,310000,경기,311500,남양주시
민트약국,81,약국,310000,경기,310604,수원영통구
동서약국,81,약국,310000,경기,311200,평택시
쓰담쓰담약국,81,약국,310000,경기,310604,수원영통구
밝은미소약국,81,약국,310000,경기,311500,남양주시
미사7번가약국,81,약국,310000,경기,311300,하남시
강남대약국,81,약국,310000,경기,312001,용인기흥구
연세그린약국,81,약국,310000,경기,312300,김포시
그린온누리약국,81,약국,310000,경기,312001,용인기흥구
예닮약국,81,약국,310000,경기,311902,고양일산서구
호약국,81,약국,310000,경기,311400,군포시
명리온누리약국,81,약국,310000,경기,311102,안산상록구
행운약국,81,약국,310000,경기,310011,연천군
메가약국,81,약국,310000,경기,311101,안산단원구
모란시민약국,81,약국,310000,경기,310402,성남중원구
밝은미소약국,81,약국,310000,경기,311901,고양덕양구
위례미소약국,81,약국,310000,경기,310401,성남수정구
신세계약국,81,약국,310000,경기,311000,구리시
서정부부약국,81,약국,310000,경기,311200,평택시
큰마음약국,81,약국,310000,경기,312001,용인기흥구
진온누리약국,81,약국,310000,경기,311500,남양주시
미소약국,81,약국,310000,경기,310702,안양동안구
풍무건강약국,81,약국,310000,경기,312300,김포시
삼성약국,81,약국,310000,경기,311200,평택시
2층 리본약국,81,약국,310000,경기,310702,안양동안구
5층약국,81,약국,310000,경기,310300,부천시
능곡프라자약국,81,약국,310000,경기,311700,시흥시
성심약국,81,약국,310000,경기,312100,이천시
한양수약국,81,약국,310000,경기,311500,남양주시
공룡약국,81,약국,310000,경기,311700,시흥시
솔약국,81,약국,310000,경기,311102,안산상록구
태평양약국,81,약국,310000,경기,312700,양주시
나무약국,81,약국,310000,경기,311200,평택시
푸르미약국,81,약국,310000,경기,311700,시흥시
미소약국,81,약국,310000,경기,311000,구리시
리치약국,81,약국,310000,경기,312300,김포시
대홍약국,81,약국,310000,경기,311700,시흥시
새한아름약국,81,약국,310000,경기,310601,수원권선구
범계약국,81,약국,310000,경기,310702,안양동안구
이배재약국,81,약국,310000,경기,312600,광주시
채움약국,81,약국,310000,경기,311700,시흥시
산성약국,81,약국,310000,경기,310401,성남수정구
대야약국,81,약국,310000,경기,311700,시흥시
용광약국,81,약국,310000,경기,312003,용인처인구
나라약국,81,약국,310000,경기,310300,부천시
공감인약국,81,약국,310000,경기,311300,하남시
분당그린약국,81,약국,310000,경기,310403,성남분당구
송한약국,81,약국,310000,경기,310604,수원영통구
화정플러스약국,81,약국,310000,경기,311901,고양덕양구
한일약국,81,약국,310000,경기,311500,남양주시
안성스타약국,81,약국,310000,경기,312400,안성시
옵티마백강약국,81,약국,310000,경기,312003,용인처인구
올리브약국,81,약국,310000,경기,310604,수원영통구
예사랑약국,81,약국,310000,경기,312700,양주시
철산한마음약국,81,약국,310000,경기,310100,광명시
하늘약국,81,약국,310000,경기,310800,의정부시
태평푸른약국,81,약국,310000,경기,310401,성남수정구
성남사랑약국,81,약국,310000,경기,310401,성남수정구
하늘온누리약국,81,약국,310000,경기,311200,평택시
훈약국,81,약국,310000,경기,311200,평택시
더나은약국,81,약국,310000,경기,310300,부천시
메디컬참약국,81,약국,310000,경기,311200,평택시
동의샘물약국,81,약국,310000,경기,311903,고양일산동구
새영화약국,81,약국,310000,경기,310602,수원장안구
힘내약국,81,약국,310000,경기,310702,안양동안구
유산약국,81,약국,310000,경기,312100,이천시
코코약국,81,약국,310000,경기,310403,성남분당구
든든한약국,81,약국,310000,경기,312002,용인수지구
소망온누리약국,81,약국,310000,경기,311500,남양주시
굿모닝조은약국,81,약국,310000,경기,311903,고양일산동구
새소망약국,81,약국,310000,경기,311500,남양주시
평화약국,81,약국,310000,경기,311200,평택시
엄지약국,81,약국,310000,경기,310300,부천시
하늘약국,81,약국,310000,경기,311300,하남시
힘찬약국,81,약국,310000,경기,310300,부천시
세신약국,81,약국,310000,경기,310403,성남분당구
셀메드드림약국,81,약국,310000,경기,310403,성남분당구
성모온누리약국,81,약국,310000,경기,310800,의정부시
건강샘약국,81,약국,310000,경기,310403,성남분당구
뉴세인트약국,81,약국,320000,강원,320400,원주시
만종대형약국,81,약국,320000,강원,320400,원주시
춘천태평양대형약국,81,약국,320000,강원,320500,춘천시
터미널약국,81,약국,320000,강원,320010,철원군
봉평약국,81,약국,320000,강원,320012,평창군
도미당약국,81,약국,320000,강원,320200,동해시
드림약국,81,약국,320000,강원,320400,원주시
평화약국,81,약국,320000,강원,320010,철원군
봄한약국,81,약국,320000,강원,320013,홍천군
웰약국,81,약국,320000,강원,320500,춘천시
건강한약국,81,약국,320000,강원,320700,삼척시
진주약국,81,약국,320000,강원,320400,원주시
진약국,81,약국,320000,강원,320400,원주시
우리메디컬약국,81,약국,320000,강원,320400,원주시
열린약국,81,약국,320000,강원,320500,춘천시
자연약국,81,약국,320000,강원,320100,강릉시
진부약국,81,약국,320000,강원,320012,평창군
그린약국,81,약국,320000,강원,320400,원주시
우리약국,81,약국,320000,강원,320008,인제군
솔샘약국,81,약국,320000,강원,320400,원주시
그린온누리약국,81,약국,320000,강원,320100,강릉시
동해약국,81,약국,320000,강원,320400,원주시
가까운약국,81,약국,320000,강원,320500,춘천시
금빛누리약국,81,약국,320000,강원,320400,원주시
튼튼온누리약국,81,약국,320000,강원,320200,동해시
김약국,81,약국,320000,강원,320300,속초시
남춘천대형약국,81,약국,320000,강원,320500,춘천시
사랑의약국,81,약국,320000,강원,320009,정선군
하나로약국,81,약국,320000,강원,320100,강릉시
하얀약국,81,약국,320000,강원,320100,강릉시
세종약국,81,약국,320000,강원,320004,양구군
하나약국,81,약국,320000,강원,320700,삼척시
우리온누리약국,81,약국,320000,강원,320400,원주시
이화샛별약국,81,약국,320000,강원,320400,원주시
믿음약국,81,약국,320000,강원,320500,춘천시
혁신중앙약국,81,약국,320000,강원,320400,원주시
비타민약국,81,약국,320000,강원,320100,강릉시
참사랑약국,81,약국,320000,강원,320400,원주시
하늘天온누리약국,81,약국,320000,강원,320500,춘천시
강동종로약국,81,약국,320000,강원,320100,강릉시
원주백세약국,81,약국,320000,강원,320400,원주시
대학약국,81,약국,320000,강원,320400,원주시
함께가는 거북이약국,81,약국,320000,강원,320100,강릉시
원주대형약국,81,약국,320000,강원,320400,원주시
맑은온누리약국,81,약국,320000,강원,320500,춘천시
정다운 약국,81,약국,320000,강원,320009,정선군
연곡현대약국,81,약국,320000,강원,320100,강릉시
휴베이스 센트럴약국,81,약국,320000,강원,320400,원주시
강릉유명약국,81,약국,320000,강원,320100,강릉시
춘천백화점약국,81,약국,320000,강원,320500,춘천시
세종약국,81,약국,320000,강원,320400,원주시
혁신제일약국,81,약국,330000,충북,330006,음성군
권약국,81,약국,330000,충북,330200,충주시
오송이화약국,81,약국,330000,충북,330102,청주흥덕구
봉약국,81,약국,330000,충북,330011,증평군
아이약국,81,약국,330000,충북,330103,청주청원구
드림약국,81,약국,330000,충북,330300,제천시
새굿모닝약국,81,약국,330000,충북,330009,진천군
365백세약국,81,약국,330000,충북,330011,증평군
미래약국,81,약국,330000,충북,330101,청주상당구
오창중앙약국,81,약국,330000,충북,330103,청주청원구
방서약국,81,약국,330000,충북,330101,청주상당구
다나약국,81,약국,330000,충북,330009,진천군
가온약국,81,약국,330000,충북,330101,청주상당구
